S51918;Male;52;3;2
S51919;Male;46;1;3
S51920;Male;26;1;4
S51921;Male;50;2;4
S51922;Male;49;3;2
S51923;Male;50;2;2
S51924;Female;39;4;2
S51925;Male;43;4;3
S51926;Male;45;4;3
S51927;Male;54;2;3
S51928;Male;31;3;3
S51929;Male;30;2;2
S51930;Female;54;4;2
S51931;Male;24;1;4
S51932;Male;41;5;2
S51933;Female;42;4;2
S51934;Male;55;5;3
S51935;Male;33;2;3
S51936;Male;20;4;2
S51937;Male;27;1;3
S51938;Male;39;2;2
S51939;Male;54;4;3
S51940;Female;32;1;4
S51941;Female;41;1;3
S51942;Female;34;4;3
S51943;Male;45;2;3
S51944;Female;19;2;2
S51945;Female;30;2;2
S51946;Female;26;1;4
S51947;Male;45;3;2
S51948;Female;51;1;2
S51949;Female;44;4;4
S51950;Male;55;5;4
S51951;Female;27;5;2
S51952;Female;52;3;3
S51953;Male;47;2;2
S51954;Male;30;3;2
S51955;Female;24;3;2
S51956;Female;47;4;2
S51957;Male;28;1;2
S51958;Male;38;2;2
S51959;Female;42;5;3
S51960;Male;38;2;3
S51961;Female;28;2;4
S51962;Female;21;2;4
S51963;Female;20;1;2
S51964;Male;21;2;3
S51965;Male;39;4;3
S51966;Female;54;4;4
S51967;Male;41;4;2
S51968;Male;48;5;4
S51969;Male;35;4;4
S51970;Female;46;3;4
S51971;Male;26;2;4
S51972;Female;32;1;4
S51973;Female;27;4;2
S51974;Female;36;2;2
S51975;Female;42;1;2
S51976;Male;49;3;3
S51977;Female;19;1;2
S51978;Male;21;3;2
S51979;Male;30;3;4
S51980;Female;51;3;2
S51981;Male;48;5;2
S51982;Male;35;5;3
S51983;Male;33;5;4
S51984;Female;42;3;4
S51985;Male;36;4;3
S51986;Male;39;3;3
S51987;Male;22;4;4
S51988;Male;30;1;2
S51989;Female;36;3;2
S51990;Male;53;5;3
S51991;Male;36;5;3
S51992;Male;23;5;2
S51993;Male;51;5;2
S51994;Female;27;1;3
S51995;Female;36;5;3
S51996;Female;45;5;3
S51997;Male;20;5;3
S51998;Female;30;4;4
S51999;Male;35;2;2
S52000;Male;27;3;3
S52001;Male;25;3;2
S52002;Male;50;1;4
S52003;Male;38;3;3
S52004;Female;18;2;2
S52005;Male;25;1;3
S52006;Male;42;3;2
S52007;Female;53;4;4
S52008;Male;21;1;3
S52009;Female;48;3;4
S52010;Male;55;3;4
S52011;Male;38;2;4
S52012;Male;34;5;3
S52013;Male;28;5;2
S52014;Female;39;3;3
S52015;Female;18;4;3
S52016;Female;38;1;4
S52017;Male;52;1;2
S52018;Female;48;1;3
S52019;Female;26;4;4
S52020;Male;31;3;3
S52021;Female;44;3;3
S52022;Male;38;2;4
S52023;Male;41;1;3
S52024;Female;21;2;2
S52025;Male;48;5;2
S52026;Female;41;4;4
S52027;Male;25;4;3
S52028;Female;27;3;3
S52029;Male;52;4;3
S52030;Male;46;5;3
S52031;Female;37;4;3
S52032;Male;31;1;4
S52033;Male;46;4;2
S52034;Male;53;3;2
S52035;Male;21;5;2
S52036;Female;47;5;2
S52037;Male;23;5;2
S52038;Male;38;5;4
S52039;Male;18;4;4
S52040;Female;40;3;3
S52041;Male;29;3;4
S52042;Female;36;1;4
S52043;Female;41;1;4
S52044;Female;45;3;2
S52045;Female;37;1;4
S52046;Female;39;1;4
S52047;Female;34;1;3
S52048;Male;35;2;3
S52049;Male;49;4;2
S52050;Male;37;4;3
S52051;Female;31;3;4
S52052;Male;29;1;2
S52053;Male;21;4;2
S52054;Female;53;3;4
S52055;Male;23;5;4
S52056;Female;52;4;3
S52057;Female;31;5;2
S52058;Male;51;4;4
S52059;Male;20;5;3
S52060;Female;28;2;2
S52061;Female;35;4;3
S52062;Male;51;2;3
S52063;Female;41;4;3
S52064;Male;20;1;4
S52065;Male;45;3;3
S52066;Female;47;1;4
S52067;Male;30;5;3
S52068;Female;38;3;4
S52069;Female;23;4;3
S52070;Male;26;2;2
S52071;Male;47;3;2
S52072;Male;46;2;4
S52073;Female;28;4;3
S52074;Male;43;3;3
S52075;Female;49;2;3
S52076;Male;42;3;2
S52077;Female;40;1;2
S52078;Female;49;1;3
S52079;Female;39;1;2
S52080;Female;37;4;3
S52081;Female;25;2;3
S52082;Male;27;1;2
S52083;Male;27;3;2
S52084;Male;51;3;4
S52085;Male;32;5;2
S52086;Male;42;4;3
S52087;Male;48;4;3
S52088;Male;26;3;3
S52089;Male;55;1;3
S52090;Male;31;2;3
S52091;Male;23;3;4
S52092;Male;19;3;4
S52093;Male;30;2;3
S52094;Male;39;5;4
S52095;Male;24;2;3
S52096;Female;44;4;3
S52097;Female;27;5;4
S52098;Female;49;5;2
S52099;Male;43;1;4
S52100;Female;32;2;2
S52101;Female;43;3;3
S52102;Male;27;1;4
S52103;Male;36;5;3
S52104;Female;37;4;2
S52105;Female;37;4;4
S52106;Female;29;5;3
S52107;Female;30;1;4
S52108;Male;53;1;3
S52109;Female;49;5;3
S52110;Female;54;3;2
S52111;Female;33;1;3
S52112;Female;37;5;4
S52113;Male;36;2;2
S52114;Female;55;3;2
S52115;Female;23;4;4
S52116;Female;22;4;3
S52117;Male;21;3;2
S52118;Female;34;3;4
S52119;Male;50;1;2
S52120;Male;31;2;2
S52121;Female;35;5;3
S52122;Female;23;3;2
S52123;Male;51;3;2
S52124;Male;48;3;3
S52125;Female;22;4;4
S52126;Female;18;3;2
S52127;Male;39;5;4
S52128;Male;51;2;4
S52129;Male;39;5;4
S52130;Male;45;5;4
S52131;Female;24;2;3
S52132;Male;54;3;3
S52133;Female;53;5;2
S52134;Female;25;3;3
S52135;Male;48;1;2
S52136;Male;51;3;4
S52137;Female;47;2;4
S52138;Male;29;3;4
S52139;Male;44;5;2
S52140;Female;36;5;3
S52141;Female;47;4;2
S52142;Male;27;3;2
S52143;Male;36;3;2
S52144;Male;18;1;4
S52145;Male;31;2;4
S52146;Male;42;4;4
S52147;Male;43;4;2
S52148;Female;52;2;4
S52149;Male;18;1;4
S52150;Female;49;2;4
S52151;Female;34;5;4
S52152;Female;30;4;4
S52153;Female;18;4;2
S52154;Male;51;1;3
S52155;Female;39;5;4
S52156;Female;28;2;2
S52157;Male;29;1;2
S52158;Male;41;2;3
S52159;Male;20;1;3
S52160;Female;29;1;4
S52161;Male;47;1;3
S52162;Female;49;4;4
S52163;Male;41;5;3
S52164;Female;18;3;3
S52165;Female;35;3;4
S52166;Male;29;2;2
S52167;Female;22;2;2
S52168;Female;23;2;4
S52169;Male;29;4;3
S52170;Male;36;4;3
S52171;Female;34;5;2
S52172;Male;53;5;3
S52173;Female;26;1;2
S52174;Female;40;2;2
S52175;Male;55;1;2
S52176;Male;28;5;2
S52177;Male;38;4;3
S52178;Male;47;1;3
S52179;Male;21;1;4
S52180;Male;39;2;3
S52181;Female;49;2;2
S52182;Male;55;3;4
S52183;Male;49;1;3
S52184;Male;55;5;3
S52185;Male;45;3;3
S52186;Female;36;3;4
S52187;Female;23;2;4
S52188;Female;27;2;3
S52189;Female;42;3;3
S52190;Male;43;2;2
S52191;Female;45;5;4
S52192;Male;25;5;2
S52193;Female;48;4;4
S52194;Male;24;5;4
S52195;Female;47;5;4
S52196;Male;22;1;4
S52197;Male;50;3;4
S52198;Female;29;1;4
S52199;Male;22;3;3
S52200;Female;21;4;3
S52201;Female;29;1;3
S52202;Male;30;1;3
S52203;Female;51;1;4
S52204;Male;37;1;2
S52205;Male;44;2;3
S52206;Female;25;2;3
S52207;Male;44;1;3
S52208;Male;47;5;3
S52209;Female;21;3;3
S52210;Female;43;3;3
S52211;Female;42;4;3
S52212;Male;43;5;3
S52213;Male;24;5;2
S52214;Female;40;1;4
S52215;Female;31;1;4
S52216;Male;34;4;3
S52217;Female;32;2;3
S52218;Male;24;1;3
S52219;Male;23;5;2
S52220;Female;41;5;2
S52221;Male;38;2;4
S52222;Male;34;3;2
S52223;Male;45;4;2
S52224;Male;42;5;4
S52225;Female;48;5;3
S52226;Male;39;1;2
S52227;Female;20;5;3
S52228;Female;45;4;4
S52229;Female;54;2;4
S52230;Female;45;5;3
S52231;Male;43;2;4
S52232;Male;40;4;4
S52233;Male;49;2;3
S52234;Male;33;3;3
S52235;Male;31;5;3
S52236;Female;22;1;2
S52237;Female;54;5;4
S52238;Female;18;1;3
S52239;Male;39;1;4
S52240;Female;45;4;3
S52241;Female;43;2;4
S52242;Female;37;4;3
S52243;Male;29;5;4
S52244;Female;32;2;4
S52245;Male;41;1;2
S52246;Female;28;4;2
S52247;Female;25;5;4
S52248;Female;49;5;3
S52249;Male;32;3;3
S52250;Female;50;5;4
S52251;Male;53;4;3
S52252;Male;43;1;4
S52253;Female;50;3;4
S52254;Female;43;1;3
S52255;Male;50;2;2
S52256;Male;34;1;3
S52257;Male;43;2;3
S52258;Female;18;3;3
S52259;Female;27;5;3
S52260;Male;35;4;2
S52261;Male;21;1;3
S52262;Female;25;2;4
S52263;Female;50;3;2
S52264;Male;33;2;4
S52265;Male;51;4;2
S52266;Male;42;3;3
S52267;Male;31;5;4
S52268;Female;44;5;2
S52269;Female;55;1;4
S52270;Male;25;3;3
S52271;Male;24;1;4
S52272;Male;53;4;3
S52273;Male;27;3;3
S52274;Male;55;1;3
S52275;Male;40;5;2
S52276;Male;43;5;3
S52277;Male;30;3;2
S52278;Female;21;5;4
S52279;Female;40;2;2
S52280;Male;20;4;3
S52281;Male;52;1;4
S52282;Male;45;2;4
S52283;Male;26;1;2
S52284;Female;31;2;4
S52285;Male;52;3;3
S52286;Female;19;5;4
S52287;Female;29;4;4
S52288;Female;55;1;4
S52289;Male;44;2;2
S52290;Female;27;2;4
S52291;Male;34;4;3
S52292;Male;41;3;3
S52293;Male;40;4;4
S52294;Male;23;3;3
S52295;Female;26;4;3
S52296;Male;29;1;2
S52297;Male;47;1;3
S52298;Male;23;1;3
S52299;Female;34;5;3
S52300;Female;44;4;4
S52301;Female;20;5;2
S52302;Male;45;2;4
S52303;Male;46;5;4
S52304;Female;18;2;2
S52305;Male;19;2;3
S52306;Male;53;1;3
S52307;Female;52;5;3
S52308;Male;20;1;2
S52309;Male;40;5;4
S52310;Female;31;5;2
S52311;Male;34;2;3
S52312;Female;26;4;3
S52313;Male;35;3;3
S52314;Female;55;5;2
S52315;Male;44;3;2
S52316;Male;24;4;3
S52317;Female;48;3;3
S52318;Female;20;2;2
S52319;Male;39;4;2
S52320;Male;43;2;4
S52321;Male;48;3;4
S52322;Female;47;4;4
S52323;Female;38;5;2
S52324;Male;53;1;4
S52325;Female;44;4;3
S52326;Female;45;5;3
S52327;Male;40;5;2
S52328;Female;26;1;4
S52329;Male;42;3;4
S52330;Female;18;5;4
S52331;Male;47;4;4
S52332;Male;23;1;3
S52333;Male;21;5;2
S52334;Female;33;3;2
S52335;Female;27;4;2
S52336;Male;43;4;3
S52337;Male;41;5;2
S52338;Male;35;1;2
S52339;Male;46;3;3
S52340;Female;39;1;3
S52341;Female;50;1;2
S52342;Male;41;4;4
S52343;Male;48;5;3
S52344;Male;51;4;2
S52345;Male;41;1;2
S52346;Female;18;2;4
S52347;Female;24;4;4
S52348;Male;19;2;2
S52349;Male;45;5;4
S52350;Male;28;4;2
S52351;Female;54;2;4
S52352;Male;24;2;2
S52353;Male;40;2;2
S52354;Male;50;3;4
S52355;Male;45;3;2
S52356;Male;42;5;3
S52357;Male;40;1;4
S52358;Female;18;5;2
S52359;Female;42;2;4
S52360;Female;54;4;4
S52361;Female;34;2;2
S52362;Male;45;3;2
S52363;Male;39;4;4
S52364;Female;34;2;2
S52365;Female;30;1;2
S52366;Male;27;5;3
S52367;Female;50;4;4
S52368;Male;30;2;2
S52369;Male;32;5;2
S52370;Male;23;4;2
S52371;Female;40;4;3
S52372;Female;43;5;3
S52373;Male;50;1;2
S52374;Female;18;4;3
S52375;Male;19;3;4
S52376;Female;44;1;3
S52377;Male;51;4;4
S52378;Male;41;5;2
S52379;Female;44;3;3
S52380;Male;39;2;2
S52381;Male;53;4;2
S52382;Male;32;5;3
S52383;Male;50;3;3
S52384;Male;33;5;3
S52385;Female;23;4;3
S52386;Female;55;4;3
S52387;Male;23;2;3
S52388;Female;45;5;3
S52389;Male;45;3;2
S52390;Male;29;3;2
S52391;Male;21;2;3
S52392;Male;52;4;3
S52393;Female;48;3;3
S52394;Male;31;2;3
S52395;Male;21;1;2
S52396;Male;53;5;3
S52397;Male;25;4;2
S52398;Male;45;5;2
S52399;Male;33;2;4
S52400;Female;20;1;3
S52401;Male;24;5;3
S52402;Male;38;4;2
S52403;Male;42;4;4
S52404;Female;53;2;2
S52405;Male;20;1;4
S52406;Female;46;5;3
S52407;Female;51;2;3
S52408;Female;38;2;2
S52409;Male;18;4;3
S52410;Male;43;3;3
S52411;Male;21;1;4
S52412;Male;34;3;2
S52413;Male;38;3;2
S52414;Male;22;3;3
S52415;Female;41;5;4
S52416;Male;31;3;3
S52417;Female;37;4;4
S52418;Male;35;1;2
S52419;Female;24;4;2
S52420;Male;33;4;4
S52421;Male;28;2;3
S52422;Female;53;4;4
S52423;Female;21;1;3
S52424;Female;23;1;3
S52425;Female;43;2;2
S52426;Female;34;4;4
S52427;Male;41;2;2
S52428;Female;32;3;3
S52429;Female;34;2;3
S52430;Male;41;2;2
S52431;Male;37;5;4
S52432;Male;42;4;4
S52433;Male;22;1;3
S52434;Female;53;4;3
S52435;Male;23;4;4
S52436;Male;37;5;4
S52437;Male;35;2;3
S52438;Female;53;1;3
S52439;Female;53;4;3
S52440;Male;39;2;3
S52441;Male;34;2;2
S52442;Male;50;3;2
S52443;Female;42;1;2
S52444;Female;25;2;4
S52445;Female;54;2;3
S52446;Female;51;4;4
S52447;Male;40;4;4
S52448;Male;34;1;4
S52449;Male;18;5;2
S52450;Female;32;2;3
S52451;Female;36;5;4
S52452;Female;55;3;2
S52453;Female;22;1;2
S52454;Female;20;3;2
S52455;Male;43;2;4
S52456;Female;44;1;3
S52457;Male;44;1;4
S52458;Male;51;5;3
S52459;Female;19;2;2
S52460;Female;50;4;3
S52461;Male;34;2;3
S52462;Female;20;1;4
S52463;Female;39;2;2
S52464;Male;54;4;2
S52465;Female;54;3;2
S52466;Male;33;3;4
S52467;Female;44;5;3
S52468;Female;21;3;2
S52469;Male;29;1;2
S52470;Male;42;3;4
S52471;Male;33;3;3
S52472;Male;39;1;3
S52473;Female;53;3;4
S52474;Male;49;1;4
S52475;Female;24;2;3
S52476;Male;24;2;2
S52477;Female;27;4;3
S52478;Male;54;1;4
S52479;Male;30;5;4
S52480;Male;50;1;4
S52481;Female;30;3;3
S52482;Male;39;1;3
S52483;Female;47;3;4
S52484;Male;48;4;2
S52485;Female;49;2;2
S52486;Female;53;1;2
S52487;Male;42;4;3
S52488;Male;24;5;4
S52489;Male;20;5;2
S52490;Male;22;1;3
S52491;Female;21;4;3
S52492;Female;47;2;4
S52493;Male;52;5;2
S52494;Male;40;3;2
S52495;Female;24;4;2
S52496;Female;38;1;2
S52497;Male;29;4;4
S52498;Male;19;3;2
S52499;Female;18;3;3
S52500;Female;18;2;3
S52501;Male;35;4;2
S52502;Male;22;3;2
S52503;Male;19;1;3
S52504;Male;49;3;3
S52505;Female;46;3;4
S52506;Male;33;2;3
S52507;Male;25;4;2
S52508;Male;45;1;3
S52509;Male;18;2;3
S52510;Female;50;1;2
S52511;Male;23;5;3
S52512;Male;36;2;4
S52513;Female;24;2;3
S52514;Male;25;2;2
S52515;Male;36;5;3
S52516;Female;41;4;3
S52517;Male;53;1;4
S52518;Female;26;1;4
S52519;Male;46;3;2
S52520;Female;34;4;3
S52521;Male;48;2;4
S52522;Male;40;5;3
S52523;Male;43;4;4
S52524;Male;26;5;3
S52525;Female;46;4;3
S52526;Male;47;5;2
S52527;Male;47;2;2
S52528;Female;39;4;2
S52529;Male;28;3;2
S52530;Male;33;3;2
S52531;Female;45;1;2
S52532;Female;47;2;3
S52533;Female;48;1;3
S52534;Male;32;2;3
S52535;Female;28;5;3
S52536;Male;53;4;4
S52537;Female;41;5;2
S52538;Male;29;1;2
S52539;Male;32;2;3
S52540;Male;42;4;3
S52541;Female;25;1;4
S52542;Male;50;5;4
S52543;Male;50;4;3
S52544;Male;50;5;4
S52545;Female;52;3;2
S52546;Male;28;5;3
S52547;Male;49;3;4
S52548;Female;55;4;3
S52549;Male;38;5;2
S52550;Male;47;2;2
S52551;Male;48;4;3
S52552;Male;50;4;3
S52553;Male;49;4;3
S52554;Female;33;1;3
S52555;Male;36;3;2
S52556;Male;43;2;4
S52557;Female;23;5;2
S52558;Male;50;3;2
S52559;Male;39;3;3
S52560;Female;51;1;4
S52561;Female;40;5;3
S52562;Male;33;2;4
S52563;Female;45;4;4
S52564;Female;36;5;2
S52565;Female;53;4;2
S52566;Male;19;5;4
S52567;Female;48;2;2
S52568;Male;18;3;3
S52569;Male;34;2;2
S52570;Female;49;5;4
S52571;Female;34;2;2
S52572;Female;52;4;2
S52573;Male;40;2;3
S52574;Male;52;4;2
S52575;Male;49;3;4
S52576;Male;26;2;4
S52577;Female;46;4;4
S52578;Male;38;5;2
S52579;Female;22;3;3
S52580;Male;24;1;2
S52581;Male;23;1;4
S52582;Female;33;2;3
S52583;Male;35;5;3
S52584;Female;32;4;2
S52585;Male;48;1;3
S52586;Male;32;2;4
S52587;Female;52;3;2
S52588;Male;41;5;2
S52589;Female;55;3;4
S52590;Female;47;4;4
S52591;Male;43;3;3
S52592;Male;32;1;2
S52593;Male;38;5;4
S52594;Female;25;2;2
S52595;Female;34;1;4
S52596;Female;18;1;4
S52597;Male;55;1;4
S52598;Male;26;3;2
S52599;Female;24;3;2
S52600;Female;20;3;3
S52601;Female;48;1;2
S52602;Female;18;1;2
S52603;Male;52;1;3
S52604;Female;43;5;2
S52605;Female;22;4;2
S52606;Female;45;3;2
S52607;Female;25;1;4
S52608;Female;27;3;4
S52609;Male;54;3;4
S52610;Male;42;1;4
S52611;Male;31;1;3
S52612;Male;20;4;3
S52613;Female;43;3;2
S52614;Male;25;2;4
S52615;Male;53;5;3
S52616;Female;29;3;2
S52617;Female;49;3;4
S52618;Female;21;2;3
S52619;Male;18;2;4
S52620;Female;50;2;2
S52621;Male;36;2;2
S52622;Male;33;1;3
S52623;Female;33;3;4
S52624;Male;43;1;3
S52625;Male;35;5;4
S52626;Male;36;1;2
S52627;Female;38;5;3
S52628;Male;50;5;2
S52629;Male;18;5;2
S52630;Male;18;4;2
S52631;Male;48;3;2
S52632;Male;47;5;3
S52633;Female;21;2;3
S52634;Female;52;1;3
S52635;Male;38;2;3
S52636;Male;32;1;2
S52637;Male;43;5;2
S52638;Male;25;5;4
S52639;Female;35;3;2
S52640;Male;45;4;3
S52641;Female;33;1;3
S52642;Female;37;2;3
S52643;Male;53;4;2
S52644;Male;36;5;2
S52645;Male;50;1;2
S52646;Male;48;4;3
S52647;Male;23;4;3
S52648;Male;52;1;3
S52649;Female;41;4;3
S52650;Female;33;4;3
S52651;Male;19;4;4
S52652;Male;43;5;3
S52653;Male;18;1;2
S52654;Male;54;2;4
S52655;Male;20;1;4
S52656;Female;53;5;2
S52657;Male;33;4;4
S52658;Female;21;4;3
S52659;Male;55;3;3
S52660;Male;50;5;4
S52661;Female;27;1;3
S52662;Female;50;5;4
S52663;Female;22;3;3
S52664;Male;33;1;2
S52665;Female;43;3;4
S52666;Female;23;2;2
S52667;Female;44;2;2
S52668;Male;32;5;2
S52669;Male;24;2;2
S52670;Male;51;1;2
S52671;Female;23;5;2
S52672;Male;34;2;4
S52673;Female;29;5;4
S52674;Female;55;3;4
S52675;Male;47;1;2
S52676;Male;48;3;4
S52677;Female;43;1;2
S52678;Male;24;2;2
S52679;Female;53;3;4
S52680;Female;43;1;3
S52681;Male;47;4;3
S52682;Male;27;3;2
S52683;Male;53;2;4
S52684;Male;39;2;3
S52685;Male;27;5;2
S52686;Female;48;1;2
S52687;Male;44;3;2
S52688;Male;53;4;2
S52689;Female;19;3;3
S52690;Female;40;2;2
S52691;Male;55;1;2
S52692;Male;37;1;3
S52693;Male;52;3;2
S52694;Male;34;2;4
S52695;Male;22;5;3
S52696;Female;51;5;4
S52697;Male;28;2;2
S52698;Female;49;5;2
S52699;Male;23;5;3
S52700;Female;34;2;3
S52701;Male;43;5;3
S52702;Male;50;5;2
S52703;Female;52;1;3
S52704;Male;37;4;3
S52705;Female;28;1;3
S52706;Male;42;1;2
S52707;Male;39;1;3
S52708;Male;39;3;2
S52709;Female;27;2;4
S52710;Male;37;1;2
S52711;Female;48;5;3
S52712;Male;34;2;3
S52713;Male;33;2;4
S52714;Male;32;3;3
S52715;Male;28;4;2
S52716;Female;53;1;4
S52717;Male;40;4;2
S52718;Male;31;3;3
S52719;Female;32;1;4
S52720;Male;38;5;4
S52721;Male;47;2;4
S52722;Male;32;5;4
S52723;Female;39;3;4
S52724;Female;25;1;4
S52725;Male;22;5;3
S52726;Female;43;5;2
S52727;Female;55;4;4
S52728;Female;31;5;3
S52729;Male;51;3;2
S52730;Female;36;4;3
S52731;Male;55;4;4
S52732;Male;52;5;4
S52733;Male;19;2;2
S52734;Male;55;5;3
S52735;Female;47;4;3
S52736;Female;55;3;2
S52737;Male;43;4;4
S52738;Female;20;3;3
S52739;Female;31;4;4
S52740;Female;40;1;4
S52741;Male;55;3;2
S52742;Male;29;4;3
S52743;Female;42;2;4
S52744;Female;19;4;3
S52745;Female;19;3;3
S52746;Female;44;3;4
S52747;Female;29;3;3
S52748;Male;28;4;2
S52749;Male;44;2;2
S52750;Female;33;4;2
S52751;Female;35;5;4
S52752;Male;27;5;2
S52753;Male;28;1;2
S52754;Female;55;3;2
S52755;Male;26;2;2
S52756;Male;20;5;3
S52757;Male;55;4;3
S52758;Female;19;1;2
S52759;Male;19;1;3
S52760;Male;48;4;3
S52761;Male;39;4;4
S52762;Male;38;1;3
S52763;Male;54;3;4
S52764;Male;47;5;4
S52765;Male;37;3;4
S52766;Male;21;4;2
S52767;Male;41;1;3
S52768;Female;29;2;3
S52769;Male;18;5;3
S52770;Female;20;3;2
S52771;Female;30;2;3
S52772;Male;28;2;3
S52773;Female;43;1;4
S52774;Female;50;1;3
S52775;Male;47;3;3
S52776;Male;20;2;3
S52777;Male;41;1;4
S52778;Male;45;4;4
S52779;Female;30;4;3
S52780;Male;37;2;4
S52781;Male;37;2;4
S52782;Female;37;1;2
S52783;Female;29;4;3
S52784;Male;21;5;4
S52785;Male;52;3;3
S52786;Female;37;3;4
S52787;Male;50;4;3
S52788;Female;38;1;3
S52789;Female;27;4;3
S52790;Female;22;4;2
S52791;Male;18;5;3
S52792;Female;55;2;2
S52793;Male;45;4;2
S52794;Female;44;1;4
S52795;Male;50;4;4
S52796;Male;26;2;2
S52797;Female;51;5;3
S52798;Female;42;5;2
S52799;Male;55;5;3
S52800;Male;39;5;3
S52801;Female;52;5;2
S52802;Male;34;3;3
S52803;Female;48;1;3
S52804;Male;19;4;3
S52805;Female;27;4;3
S52806;Female;52;5;3
S52807;Female;34;2;2
S52808;Male;55;2;2
S52809;Male;52;4;2
S52810;Female;24;4;2
S52811;Female;30;5;3
S52812;Female;36;3;2
S52813;Male;25;3;3
S52814;Female;46;5;3
S52815;Female;22;1;2
S52816;Female;46;4;4
S52817;Female;52;5;4
S52818;Male;33;3;2
S52819;Male;49;1;2
S52820;Male;19;1;4
S52821;Male;45;1;4
S52822;Female;29;4;4
S52823;Male;35;4;3
S52824;Male;42;5;4
S52825;Female;41;2;4
S52826;Male;54;3;2
S52827;Female;30;4;4
S52828;Male;30;4;2
S52829;Male;41;5;4
S52830;Female;39;4;2
S52831;Male;21;1;2
S52832;Male;41;5;4
S52833;Female;51;3;3
S52834;Male;49;2;4
S52835;Male;41;2;2
S52836;Male;25;3;2
S52837;Female;38;3;4
S52838;Female;40;1;2
S52839;Male;24;4;3
S52840;Male;33;3;2
S52841;Female;19;4;4
S52842;Female;18;4;3
S52843;Female;48;5;3
S52844;Male;54;3;4
S52845;Male;42;4;4
S52846;Female;44;4;3
S52847;Female;25;5;3
S52848;Male;52;1;2
S52849;Male;30;1;2
S52850;Female;36;5;2
S52851;Female;38;5;4
S52852;Male;47;5;4
S52853;Male;35;4;3
S52854;Female;52;4;3
S52855;Male;34;4;3
S52856;Male;50;4;2
S52857;Male;18;2;2
S52858;Female;40;1;4
S52859;Male;47;4;3
S52860;Female;54;3;3
S52861;Male;35;5;3
S52862;Female;33;1;3
S52863;Male;21;5;3
S52864;Female;42;5;3
S52865;Male;51;1;4
S52866;Female;47;3;4
S52867;Female;43;3;4
S52868;Female;51;5;3
S52869;Male;28;4;4
S52870;Female;38;1;3
S52871;Female;47;2;4
S52872;Male;41;1;3
S52873;Female;32;3;3
S52874;Male;41;5;3
S52875;Male;54;3;4
S52876;Male;37;1;2
S52877;Male;19;1;2
S52878;Female;44;4;4
S52879;Male;24;2;4
S52880;Female;50;1;3
S52881;Female;38;2;3
S52882;Female;24;1;4
S52883;Female;20;5;2
S52884;Female;50;2;3
S52885;Male;47;2;3
S52886;Male;37;4;2
S52887;Female;36;3;4
S52888;Male;49;4;3
S52889;Female;24;5;2
S52890;Female;32;2;2
S52891;Female;44;3;2
S52892;Male;20;4;3
S52893;Male;19;5;4
S52894;Male;43;1;2
S52895;Male;37;4;2
S52896;Female;47;4;3
S52897;Male;43;4;4
S52898;Male;26;1;4
S52899;Male;41;3;3
S52900;Female;33;1;4
S52901;Female;38;4;2
S52902;Female;29;3;2
S52903;Male;31;5;4
S52904;Male;34;1;3
S52905;Male;45;5;4
S52906;Female;25;4;4
S52907;Male;52;4;3
S52908;Male;19;3;3
S52909;Male;50;4;3
S52910;Male;27;1;3
S52911;Male;46;1;4
S52912;Female;32;3;2
S52913;Male;51;4;3
S52914;Male;18;1;2
S52915;Female;55;4;3
S52916;Female;52;4;4
S52917;Male;47;1;3
S52918;Male;32;1;2
S52919;Female;50;1;2
S52920;Female;46;3;2
S52921;Female;22;5;2
S52922;Male;33;2;2
S52923;Male;21;3;2
S52924;Male;20;5;4
S52925;Female;19;2;3
S52926;Male;30;1;2
S52927;Male;26;2;4
S52928;Female;28;1;2
S52929;Male;41;3;2
S52930;Female;19;4;4
S52931;Male;19;2;4
S52932;Female;44;4;2
S52933;Male;22;4;3
S52934;Male;19;1;4
S52935;Male;43;3;2
S52936;Male;25;2;2
S52937;Female;34;4;3
S52938;Female;37;5;3
S52939;Female;34;2;4
S52940;Female;26;4;3
S52941;Male;46;3;3
S52942;Male;50;2;2
S52943;Male;39;3;4
S52944;Male;53;3;2
S52945;Male;39;3;3
S52946;Male;35;5;3
S52947;Female;42;4;2
S52948;Female;34;1;3
S52949;Male;19;3;2
S52950;Female;29;2;4
S52951;Female;53;3;3
S52952;Female;55;2;4
S52953;Male;20;2;4
S52954;Female;41;4;2
S52955;Female;25;2;2
S52956;Male;43;4;3
S52957;Male;30;5;4
S52958;Female;47;5;4
S52959;Male;26;3;3
S52960;Male;38;2;3
S52961;Female;49;1;3
S52962;Female;55;2;2
S52963;Male;43;5;2
S52964;Male;25;1;4
S52965;Female;38;3;3
S52966;Female;37;4;2
S52967;Female;43;4;4
S52968;Female;23;2;2
S52969;Female;25;2;4
S52970;Male;49;5;4
S52971;Female;48;4;3
S52972;Male;35;5;2
S52973;Male;23;1;2
S52974;Female;49;2;3
S52975;Male;32;1;2
S52976;Male;51;2;4
S52977;Female;50;2;2
S52978;Female;52;5;4
S52979;Female;38;1;4
S52980;Female;53;2;4
S52981;Female;35;5;2
S52982;Female;42;2;4
S52983;Male;53;4;2
S52984;Female;36;4;3
S52985;Male;23;3;3
S52986;Male;22;5;3
S52987;Female;38;4;3
S52988;Male;44;4;4
S52989;Male;37;2;4
S52990;Male;54;3;4
S52991;Male;19;4;3
S52992;Female;50;1;4
S52993;Male;28;4;3
